Project,Sample Year,Observation Date,District,Sub District,Location,ASLProjectType,Gear,Mesh,Period,Run,Sex Determination Method,Card No,Fish Num,Sex,Length,Length Type,Age Fresh,Age Salt,Total Age,Age Error,Aging Structure
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,4,female,800,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,5,male,650,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,6,male,515,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,7,male,585,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,8,male,575,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,9,male,625,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,52,10,male,695,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,53,1,male,625,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,53,2,male,585,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,53,3,female,815,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,53,4,female,715,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/13/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,53,5,male,555,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,1,male,515,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,2,male,675,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,3,female,765,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,4,male,680,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,5,male,545,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,6,male,535,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,7,male,715,Mid-eye to fork of tail,2,3,6,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,8,male,745,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,9,male,705,Mid-eye to fork of tail,,,,Absorbed,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,54,10,male,565,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,1,male,655,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,2,male,595,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,3,male,565,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,4,male,675,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,5,male,520,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,6,male,760,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,7,male,580,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,8,male,610,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,9,female,795,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,55,10,male,680,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,1,male,735,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,2,female,790,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,3,male,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,4,male,495,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,5,male,685,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,6,male,550,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,7,female,800,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,8,male,600,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/17/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,56,9,female,800,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,1,male,520,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,2,male,565,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,3,male,575,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,4,male,535,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,5,male,695,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,6,male,615,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,7,male,525,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,8,male,610,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,9,female,670,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,57,10,male,520,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,58,1,male,890,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,58,2,female,770,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/18/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,58,3,female,745,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,1,female,820,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,2,male,630,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,3,male,650,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,4,male,700,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,5,male,640,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,6,female,735,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/19/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,59,7,male,620,Mid-eye to fork of tail,,,,Regenerated,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,1,male,516,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,2,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,3,male,740,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,4,male,535,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,5,male,565,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,6,female,715,Mid-eye to fork of tail,,3,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,7,male,510,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/20/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,60,8,unknown,,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,1,male,650,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,2,male,575,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,3,female,775,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,4,male,770,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,5,female,830,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,6,female,745,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/21/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,61,7,male,590,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/23/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,62,1,male,735,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/23/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,62,2,male,585,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/23/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,62,3,female,710,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/24/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,63,1,female,720,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/24/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,63,2,male,730,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,1,male,530,Mid-eye to fork of tail,,2,,"no fresh water age, only salt water",scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,2,male,665,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,3,male,540,Mid-eye to fork of tail,,,,Illegible,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,4,female,695,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,5,male,760,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,6,female,790,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,7,female,850,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,8,female,830,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,9,female,735,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,64,10,male,570,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/25/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,65,1,male,600,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,1,female,805,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,2,female,780,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,3,male,690,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,4,female,730,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,5,female,800,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,6,female,770,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,7,female,800,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,8,female,830,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,9,female,780,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,66,10,male,600,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,1,male,770,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,2,male,590,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,3,female,840,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,4,male,775,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,5,male,560,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,6,male,635,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,7,female,780,Mid-eye to fork of tail,1,4,6,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,8,male,790,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,9,male,835,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,67,10,male,735,Mid-eye to fork of tail,1,3,5,,scale
Kwethluk River Escapement,2022,7/26/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,68,1,male,570,Mid-eye to fork of tail,1,2,4,,scale
Kwethluk River Escapement,2022,7/27/2022,Kuskokwim,W1 (Subdistrict 1),Kwethluk River,Escapement,Weir,,,Single Run,External,69,1,male,715,Mid-eye to fork of tail,1,3,5,,scale
